ULMeanNL,AttOutExecInterXn,SuccOutInterXn,ArfcnUL,NbrPktDL,NbrPktLossDL,RSRQ,Label


-106,145,141,140980,429806,16222,-12,0
-106,198,182,177900,365828,11226,-11,0
-108,126,119,389780,151914,5219,-11,0
-98,131,87,513180,123489,39153,-11,1
-100,82,58,644992,69528,27309,-11,1
-111,152,140,389780,112979,4703,-10,0

-109,155,146,724544,122370,554,-12,0
-97,188,132,667802,57116,10476,-12,2
-96,223,165,646120,93678,27487,-12,2
-95,132,87,662537,225186,75936,-12,2
-94,181,132,667802,392873,169131,-12,2
-96,171,131,667802,173296,80843,-12,2

-107,158,149,286260,266041,13299,-11,0
-110,161,152,164200,263284,16443,-11,0
-108,173,156,395680,157050,13522,-11,0
-108,140,127,395840,300091,16040,-11,0
-114,113,102,636688,257599,13251,-9,0
-117,202,201,164360,258689,21537,-9,0


-113,141,133,501612,26019,862,-9,0
-89,177,57,143300,391260,239521,-16,3
-90,158,50,136760,76825,47314,-15,3
-119,175,159,699212,266399,1382,-8,0
-90,156,52,179320,115443,80443,-14,3
-89,176,67,464940,227456,129834,-15,3

-105,140,137,529530,99337,3058,-12,0
-107,121,119,513720,49112,1196,-11,0
-108,166,153,370040,159466,2747,-11,0
-106,164,150,350020,23575,810,-12,0
-107,138,127,353060,137617,1774,-12,0
-106,124,115,289940,32156,3193,-12,0

-100,147,93,289340,325386,79129,-10,1
-97,123,90,509380,270070,66643,-11,1
-99,97,70,356780,119443,22660,-10,1
-99,117,82,646298,61647,25824,-10,1
-96,148,101,518829,213887,67395,-11,1
-96,143,84,620874,46064,13330,-11,1


-88,250,84,516440,636741,491705,-17,3
-91,164,64,654536,360179,210943,-16,3
-87,207,43,389640,34748,25518,-16,3
-87,235,68,516084,192268,152335,-16,3
-90,220,70,716279,479174,360364,-15,3
-89,205,63,404140,560805,401614,-15,3

-107,221,206,286300,196571,705,-12,0
-105,208,203,345880,222493,6886,-12,0
-108,178,165,376380,221879,6014,-11,0
-98,137,89,721496,304366,68639,-10,1
-107,133,122,521544,383288,19019,-11,0
-95,157,101,511880,121519,37019,-12,1

-110,125,119,384160,83853,1390,-10,0
-108,116,111,165720,262278,3862,-11,0
-110,147,147,178520,45725,643,-11,0
-112,116,107,505452,244337,7868,-10,0
-107,130,119,384160,18687,1379,-12,0
-104,146,139,384160,476772,28683,-12,0


-95,173,126,463700,31609,6589,-12,2
-93,211,123,461960,492412,174175,-12,2
-107,131,130,533964,83970,3249,-12,0
-96,230,164,532626,150476,66640,-12,2
-96,171,121,532626,524486,199697,-12,2
-97,187,128,532626,29624,7601,-12,2

-115,98,93,165000,204306,3925,-8,0
-113,132,122,705608,45050,2818,-9,0
-109,190,175,504280,462561,43910,-11,0
-105,160,146,520380,463918,29746,-12,0
-106,128,116,536640,279809,22954,-11,0
-107,159,151,346620,46547,2873,-11,0

-96,179,123,353820,381191,137180,-12,2
-95,193,125,346940,370269,139755,-12,2
-98,192,130,353820,77051,19771,-11,2
-110,186,171,668743,89111,1700,-11,0
-96,259,189,668743,415186,131842,-11,2
-108,162,156,474600,123924,8010,-11,0


-95,169,110,179080,266991,82920,-12,2
-95,174,123,179080,369892,71668,-12,2
-97,194,135,179080,267042,69680,-11,2
-106,145,144,507200,181184,15872,-11,0
-94,191,157,509160,354017,121740,-12,2
-95,135,99,507200,77098,16515,-12,2

-108,148,143,341500,192468,7258,-11,0
-109,178,173,138640,113770,7525,-11,0
-108,156,155,285880,93279,8250,-11,0
-110,127,121,501486,236645,16630,-11,0
-107,133,120,370580,79522,4142,-11,0
-106,172,159,503980,146156,8237,-11,0

-95,109,66,142700,318719,121888,-12,1
-97,102,85,138260,205022,77183,-11,1
-99,131,94,379740,24360,10380,-10,1
-96,105,73,167200,162395,31309,-11,1
-98,147,125,167200,114287,19880,-11,1
-108,170,156,355620,66897,2974,-11,0


-96,182,112,625870,191318,70593,-12,2
-95,190,129,632933,453591,229495,-12,2
-95,254,175,632933,41834,8508,-12,2
-96,185,117,625870,323162,72266,-12,2
-95,199,134,625870,167914,50096,-12,2
-98,194,158,519390,421258,129554,-11,2

-90,236,72,532386,551666,408571,-14,3
-111,172,155,165420,390470,17818,-10,0
-111,129,117,376920,104625,2049,-10,0
-114,126,115,169760,305174,9279,-10,0
-109,180,162,532386,26024,67,-10,0
-108,200,184,376920,551954,19012,-11,0

-106,224,216,651294,439635,33552,-12,0
-99,90,58,633995,111349,39325,-10,1
-101,76,45,171340,12383,3440,-9,1
-99,157,119,471700,126964,30331,-11,1
-95,122,85,508100,285913,99919,-12,1
-106,176,174,461540,30459,1114,-12,0


-111,150,144,165520,28501,2087,-11,0
-110,188,180,340580,413521,36070,-10,0
-114,182,164,646538,59114,1289,-9,0
-112,191,172,158780,382186,9833,-9,0
-108,208,187,378360,501635,12776,-11,0
-95,221,167,378360,59892,22494,-12,2

-95,155,117,343560,485468,181994,-12,2
-96,179,128,343560,271742,90838,-12,2
-106,140,137,341680,44945,3176,-12,0
-97,155,131,288660,48655,15137,-11,2
-108,107,106,521620,249648,10479,-11,0
-94,205,141,508740,163093,58545,-12,2

-107,133,120,526356,75579,2048,-11,0
-108,126,123,645252,344652,19998,-11,0
-105,150,143,519980,22529,795,-12,0
-94,113,83,511900,70603,22394,-12,1
-109,142,137,519980,136273,12432,-11,0
-104,180,115,169700,44486,11310,-9,1


-105,168,154,140760,303048,8436,-12,0
-109,108,108,157980,38539,1608,-11,0
-110,143,130,529980,157130,13668,-10,0
-86,147,43,402940,102937,75693,-16,3
-110,176,163,176600,30393,2263,-11,0
-107,192,186,142220,365259,16480,-12,0

-110,114,113,166320,144754,8789,-10,0
-110,144,135,477480,120438,1374,-10,0
-109,169,158,628897,83235,1393,-11,0
-110,177,166,512520,83273,8144,-10,0
-111,142,133,176920,20694,650,-9,0
-104,149,99,705698,394848,104056,-8,1

-101,233,163,663835,141693,50668,-10,2
-110,142,136,383520,206572,15273,-10,0
-107,105,98,527298,253388,14793,-11,0
-94,169,113,522140,153075,39887,-12,2
-94,185,137,527298,58145,18630,-12,2
-95,239,146,527298,112489,31658,-12,2


-109,121,115,177060,252563,3203,-11,0
-96,128,80,343240,366150,117259,-11,1
-108,144,133,343240,53774,5335,-11,0
-96,155,110,498880,92373,19727,-11,1
-107,180,164,509799,444279,770,-12,0
-105,168,160,503680,122011,2809,-12,0

-109,212,196,390420,544305,2405,-10,0
-110,170,168,630345,521856,51690,-11,0
-104,151,143,532056,341172,1933,-12,0
-98,217,157,532056,67430,22784,-11,2
-110,129,126,139800,42947,4019,-10,0
-111,133,128,345820,83799,7245,-11,0

-108,146,134,519420,138473,10739,-11,0
-107,177,172,380580,323411,25657,-11,0
-85,174,31,340100,88865,69917,-18,3
-88,166,51,373220,261777,185549,-16,3
-109,149,142,622416,261298,19745,-11,0
-107,194,179,500514,123674,7610,-11,0


-87,169,56,181100,196242,150503,-16,3
-87,232,42,386640,690978,533697,-17,3
-86,176,60,403400,365137,270746,-18,3
-86,158,45,462820,279687,168818,-17,3
-88,168,49,620348,52795,37479,-17,3
-87,191,59,523140,118723,95043,-17,3

-112,184,175,512172,428133,34921,-10,0
-89,159,61,169880,71154,53610,-15,3
-110,172,155,348900,148803,480,-10,0
-111,127,123,643602,26841,1229,-10,0
-88,189,37,390180,110301,71922,-17,3
-85,236,26,385040,175063,127699,-18,3

-116,152,145,643346,176570,15692,-8,0
-111,134,130,134880,239236,19705,-10,0
-105,158,148,285620,22158,1463,-11,0
-96,180,137,287320,105795,41610,-12,2
-105,116,105,285620,183967,16288,-12,0
-96,228,162,285620,95335,23499,-12,2


-109,189,176,644688,539376,24399,-10,0
-109,167,152,394340,282332,20538,-11,0
-90,156,51,288960,77728,59478,-16,3
-112,114,107,518382,306835,12244,-10,0
-88,131,44,140280,141729,95023,-16,3
-106,150,142,167960,286974,19430,-12,0

-94,188,136,375580,609010,196358,-12,2
-96,231,168,380100,580010,225403,-12,2
-95,148,92,380100,498981,142829,-12,2
-96,155,98,378780,399225,114495,-12,2
-95,225,126,378780,434047,140590,-12,2
-97,148,127,375580,128924,42054,-12,2

-94,154,98,713712,31905,10938,-12,2
-99,219,156,724886,167812,73630,-10,2
-111,169,153,166400,385840,28896,-10,0
-96,179,126,165480,361826,93610,-12,2
-95,145,121,166400,25966,5540,-12,2
-105,154,146,165700,182000,897,-12,0


-106,122,115,340160,230978,711,-12,0
-96,179,118,289880,364322,135631,-12,2
-105,145,138,286020,524367,40487,-12,0
-96,157,112,286020,272050,84673,-12,2
-108,140,135,167040,54705,2326,-12,0
-96,206,142,167040,530687,113430,-12,2

-90,178,72,479000,774907,562965,-15,3
-92,200,62,165440,85149,70645,-15,3
-92,182,39,498080,388954,299026,-14,3
-90,198,60,178580,442121,362980,-15,3
-108,113,107,498080,109057,7293,-10,0
-86,177,52,391860,84370,65931,-17,3

-90,148,59,344800,111168,72261,-16,3
-91,223,51,146740,111095,82158,-14,3
-92,219,79,626069,544603,375378,-13,3
-91,148,51,167640,76863,52982,-15,3
-86,156,42,158680,73400,50763,-18,3
-87,130,49,142740,105913,77999,-18,3


-109,165,156,343600,354458,17189,-11,0
-87,195,69,165000,439354,331584,-17,3
-111,100,96,159160,218445,12251,-10,0
-92,164,43,716282,241287,170964,-14,3
-87,270,71,528432,175525,103000,-16,3
-107,139,125,645084,148416,7682,-11,0

-104,189,189,534507,53085,2690,-12,0
-109,125,117,521720,133871,1583,-11,0
-111,135,122,167740,172758,12818,-10,0
-110,170,158,498740,297062,17743,-10,0
-111,186,171,290120,258527,21095,-11,0
-107,180,170,395800,396771,32652,-11,0

-106,163,154,504820,68620,1563,-12,0
-87,244,115,462360,72940,46865,-17,3
-110,136,126,339820,123440,3220,-10,0
-110,186,173,660616,428540,31765,-10,0
-89,141,24,497960,39228,24410,-16,3
-109,144,141,648414,24600,1325,-11,0


-106,183,165,516936,69470,472,-12,0
-94,220,163,520620,340267,96658,-12,2
-93,182,146,529722,306038,106733,-12,2
-96,215,175,529722,580710,201000,-12,2
-95,216,177,529722,97823,18786,-12,2
-94,175,117,533496,220827,116586,-12,2

-97,271,210,466400,561163,179536,-12,2
-108,142,133,515613,284380,14262,-12,0
-109,201,188,466400,357390,25593,-11,0
-107,195,179,163860,301723,7461,-11,0
-98,200,166,163840,523032,174567,-11,2
-110,203,200,402860,76148,5344,-10,0

-105,192,177,640460,255823,12530,-12,0
-85,161,63,621808,543581,425573,-17,3
-109,143,142,380900,453678,42236,-11,0
-89,128,23,505569,174555,103811,-15,3
-88,172,52,140940,493156,275166,-16,3
-105,99,90,140940,31373,1148,-12,0


-109,208,199,462680,363598,417,-11,0
-108,220,198,626714,165395,2476,-11,0
-98,188,127,522700,478596,191317,-11,2
-108,218,216,292200,96586,4084,-11,0
-96,205,167,292200,126205,31282,-12,2
-108,169,166,158240,242307,14699,-11,0

-109,162,153,344480,104568,2753,-11,0
-112,135,127,147080,165738,8,-10,0
-103,93,61,642654,75538,25128,-10,1
-107,167,161,507798,113322,11044,-11,0
-109,118,110,382860,100736,820,-11,0
-108,200,181,163920,160686,3431,-10,0

-108,167,167,473120,150364,9482,-11,0
-110,96,91,636696,75257,1125,-11,0
-110,146,134,403960,136478,9344,-10,0
-109,206,193,167440,339148,15073,-11,0
-101,166,100,164160,153180,55592,-10,2
-116,173,168,715132,355418,17216,-8,0


-94,108,70,497660,14063,5076,-12,1
-98,143,97,536106,376496,153437,-10,1
-98,170,108,138980,64977,17914,-10,1
-98,110,92,167200,377924,56574,-11,1
-111,167,165,387560,290443,5409,-10,0
-111,142,141,138980,268476,12633,-10,0

-95,192,109,298400,37756,14696,-12,2
-96,213,133,348160,35388,14491,-12,2
-109,137,127,392080,241966,7673,-11,0
-108,169,156,696626,128433,6356,-11,0
-94,190,135,696626,400262,113473,-12,2
-94,213,158,696626,114298,34687,-12,2

-112,117,109,141900,35534,1218,-10,0
-100,169,121,387320,19014,4954,-10,1
-103,91,58,168500,78682,19332,-9,1
-104,128,96,706186,347812,99344,-9,1
-111,151,149,381360,374654,29695,-10,0
-100,136,84,652568,235574,58000,-10,1


-108,111,111,462100,37025,831,-11,0
-106,166,159,285640,336738,12165,-11,0
-109,115,112,371860,359232,1253,-11,0
-97,145,101,623184,405808,141670,-11,1
-107,145,141,623184,86011,7820,-12,0
-107,160,145,666986,127599,11399,-12,0

-108,189,177,642654,600228,58411,-11,0
-107,111,101,537954,331048,29995,-11,0
-103,112,57,670441,32576,11343,-10,1
-101,98,67,140840,211477,34621,-9,1
-108,150,141,347280,404767,31214,-11,0
-107,113,104,388200,15158,1508,-12,0

-85,199,74,182700,248129,193544,-18,3
-89,244,67,140800,181520,150942,-16,3
-89,175,51,511158,361187,283696,-15,3
-87,209,84,373880,205241,183511,-17,3
-87,166,50,285540,522914,345153,-16,3
-90,210,79,508980,36933,26429,-16,3


-99,91,62,348640,263148,86418,-10,1
-109,105,105,647982,84752,6224,-10,0
-108,175,169,524052,277263,15861,-11,0
-97,122,88,641602,24844,4572,-11,1
-105,148,146,524052,208295,10783,-11,0
-106,142,137,461940,369544,1556,-12,0

-87,187,69,289680,119875,81117,-17,3
-89,174,72,388200,112539,60707,-16,3
-89,175,43,641068,403627,275804,-15,3
-88,178,58,289680,624435,473553,-15,3
-90,184,66,166520,77299,57588,-16,3
-92,196,50,506082,303466,211680,-14,3

-105,157,142,507405,144278,2747,-11,0
-90,236,83,380100,43773,29391,-16,3
-90,239,57,642199,39233,23463,-15,3
-91,177,41,339500,463232,334755,-15,3
-90,178,56,141120,559728,377793,-15,3
-90,256,82,502820,379364,256849,-14,3


-96,229,148,341600,485395,96598,-12,2
-96,224,171,342460,489875,162952,-12,2
-94,135,85,353740,155431,54020,-12,2
-97,145,86,370340,22611,7069,-12,2
-94,205,148,381280,110947,22219,-12,2
-94,200,131,391540,386067,113944,-12,2

-109,180,166,167340,421050,29696,-10,0
-101,90,65,392020,224304,88589,-10,1
-96,142,102,167340,295198,92436,-11,1
-98,92,66,176560,186714,75768,-10,1
-100,82,64,730506,117712,40159,-9,1
-112,120,112,402640,19146,954,-10,0

-105,132,132,508662,124458,17,-12,0
-105,105,102,508662,148770,10505,-12,0
-105,158,154,507620,30554,2722,-12,0
-98,121,76,507620,295593,106586,-11,2
-109,196,180,168800,63292,4842,-11,0
-105,135,124,158700,132567,1266,-12,0


-111,230,209,652452,108917,7624,-10,0
-99,152,100,392480,21536,5803,-10,1
-98,144,98,140020,288746,111690,-11,1
-95,160,103,165040,119239,33126,-11,1
-100,142,85,348780,20984,3580,-11,1
-96,135,74,289680,77894,21342,-12,1

-93,62,40,176960,156001,42898,-12,1
-97,126,78,168920,266560,82585,-12,1
-108,175,171,286000,465954,23800,-11,0
-98,98,64,339880,204147,56305,-12,1
-98,119,75,388760,380315,101813,-11,1
-103,141,81,711885,439899,148507,-10,1

-96,213,141,163440,170803,35550,-12,2
-96,155,117,165120,102851,31599,-12,2
-106,113,105,163440,19642,600,-12,0
-106,166,161,163440,185686,16978,-12,0
-96,243,209,158800,455883,146054,-12,2
-105,174,162,149140,283898,20240,-12,0


-109,190,179,532900,253825,9000,-11,0
-112,157,151,676152,163666,16363,-10,0
-92,138,45,165000,102234,77632,-13,3
-91,172,39,513144,208394,136109,-15,3
-89,228,70,636861,178962,149994,-16,3
-93,167,57,339640,48081,34851,-15,3

-106,130,125,286140,200162,15776,-11,0
-106,157,144,143100,111131,4984,-11,0
-99,248,183,147380,32939,10157,-10,2
-111,160,147,645738,279090,18097,-10,0
-96,171,112,704769,127924,34426,-11,2
-110,165,163,522843,304496,22166,-11,0

-106,199,184,393840,583462,41196,-12,0
-107,165,156,380840,309485,4523,-11,0
-108,109,103,520460,265241,1610,-10,0
-115,137,131,165120,19822,1235,-10,0
-112,132,130,497700,401808,1129,-10,0
-112,146,136,144300,101658,5120,-9,0


-102,139,103,165100,331402,100419,-9,1
-111,123,112,519940,227725,19662,-10,0
-97,183,138,353880,237311,60284,-11,1
-109,121,110,170140,19614,387,-11,0
-101,129,105,291980,371618,134816,-10,1
-114,151,150,708848,306806,8922,-9,0

-107,119,113,344360,213333,2186,-12,0
-109,167,151,393760,310732,22427,-11,0
-109,131,121,142800,381794,8942,-11,0
-98,171,144,138560,56821,14616,-11,2
-109,143,135,532140,433542,31289,-11,0
-96,207,156,522020,652192,134441,-12,2

-106,176,164,285820,497281,36772,-11,0
-109,149,140,158500,308679,2529,-11,0
-107,165,161,285720,481573,8128,-11,0
-108,132,120,377960,20448,1685,-11,0
-108,174,171,285820,267562,23754,-11,0
-108,154,153,137620,175110,15824,-11,0


-85,176,42,462740,55247,36736,-17,3
-87,182,66,378380,197142,166153,-17,3
-89,176,38,505623,436204,275412,-17,3
-89,155,51,391980,50643,29922,-16,3
-87,214,90,139920,715628,470531,-17,3
-85,215,59,136240,72022,50337,-18,3

-112,109,103,474000,257814,17317,-10,0
-111,165,157,167440,361315,11296,-9,0
-112,186,174,629038,542699,22853,-10,0
-108,213,209,531400,65211,5992,-11,0
-108,157,146,344620,145063,7294,-10,0
-100,81,49,629038,121582,33192,-10,1

-110,149,139,382700,25088,1909,-11,0
-108,123,119,181920,78998,7173,-11,0
-110,184,171,165080,129337,6779,-11,0
-110,191,186,533136,230101,6388,-10,0
-109,153,151,395600,51693,3885,-11,0
-109,149,149,136000,332672,97,-10,0


-98,114,88,628813,136507,44572,-11,1
-97,125,92,461500,52463,16546,-11,1
-110,179,175,641486,76805,7397,-10,0
-111,141,129,404300,90821,4387,-10,0
-107,112,112,182280,346075,17914,-11,0
-97,148,87,138560,171594,53508,-12,1

-96,183,115,496920,435131,92597,-12,2
-106,183,181,462900,540154,52061,-11,0
-107,151,137,341900,446173,28994,-11,0
-107,185,184,285880,119912,6452,-11,0
-107,132,132,167280,244033,20060,-12,0
-97,201,136,167280,167490,51211,-12,2

-106,164,156,340060,69290,1779,-12,0
-106,127,125,301400,115304,5949,-12,0
-109,170,157,371660,351404,28602,-11,0
-112,171,164,136160,370888,28829,-10,0
-111,109,103,522220,251157,7779,-10,0
-111,131,121,301400,348882,21553,-10,0


-115,149,143,169100,225241,21705,-8,0
-112,224,219,675543,616296,12094,-10,0
-111,133,132,510040,266016,19809,-10,0
-114,161,156,139480,398102,20869,-9,0
-114,163,157,643849,132422,11768,-9,0
-111,117,116,402580,397045,7494,-10,0

-113,148,138,286160,172082,8268,-9,0
-112,184,176,669568,295999,13525,-10,0
-111,138,135,388560,67706,5603,-10,0
-108,130,128,639010,188198,10246,-11,0
-109,171,161,518300,307858,25005,-11,0
-106,149,144,642658,190412,5649,-11,0

-113,174,157,292960,239574,20871,-10,0
-106,202,201,622427,582552,41778,-11,0
-109,139,134,643943,262362,18485,-11,0
-110,118,108,285660,69960,2680,-10,0
-108,157,143,134760,441297,35570,-10,0
-112,124,112,461040,398810,27798,-10,0


-98,114,85,513300,397005,102952,-11,2
-106,180,173,392320,171268,8500,-12,0
-98,206,126,381600,272253,32316,-11,2
-107,179,170,176800,46659,2552,-11,0
-100,190,126,181320,119836,40690,-10,2
-117,207,190,723842,58667,3109,-8,0

-95,201,141,165780,356700,146396,-12,2
-98,242,220,165780,962199,345581,-12,2
-96,188,100,158100,312829,138771,-12,2
-94,166,110,142860,102332,30591,-12,2
-94,220,137,142860,585128,159404,-12,2
-95,205,161,142860,33344,9621,-12,2

-105,154,141,170380,56828,5178,-12,0
-108,179,164,170380,55343,3002,-11,0
-111,155,149,525870,365015,20168,-10,0
-109,168,158,343600,144140,11355,-10,0
-114,152,140,715358,179476,1462,-9,0
-112,130,125,370060,244282,8119,-10,0


-105,193,175,502971,51216,4035,-11,0
-112,165,150,627704,314595,1608,-10,0
-116,177,163,158840,30757,3017,-9,0
-111,158,153,642518,83312,1208,-10,0
-107,131,126,462460,113971,1291,-11,0
-107,181,173,505400,120294,6060,-12,0

-104,121,113,164620,24486,406,-12,0
-108,172,170,164620,254863,17367,-11,0
-112,113,112,500580,88229,8790,-10,0
-113,122,121,167580,137979,6501,-10,0
-110,132,123,462860,121761,5102,-11,0
-109,170,170,350260,494492,6479,-11,0

-102,147,113,461700,121373,27393,-10,1
-100,90,65,158900,213271,75413,-10,1
-97,87,54,388300,24355,7867,-11,1
-97,101,66,285580,115976,36305,-10,1
-104,132,103,655746,91368,22737,-9,1
-104,80,51,140240,40460,17511,-8,1


-87,205,33,376800,103923,67345,-17,3
-86,202,55,286020,188742,143881,-16,3
-88,195,92,475920,87812,72854,-15,3
-110,153,141,165900,53844,4277,-10,0
-88,196,76,389720,315075,226780,-17,3
-84,194,52,389720,551344,385863,-18,3

-110,156,145,404640,419374,28753,-10,0
-88,262,94,167540,371981,305163,-14,3
-112,140,131,641906,102690,1925,-10,0
-89,143,49,497860,185920,137376,-16,3
-87,215,65,285580,115772,70172,-16,3
-88,218,60,377620,436832,337800,-17,3

-108,112,109,141780,94722,8327,-11,0
-108,121,109,346560,57362,3582,-11,0
-110,172,164,182220,248944,16318,-10,0
-110,236,221,462520,636899,21434,-11,0
-108,138,130,340860,215625,1799,-11,0
-110,173,157,501080,84893,4530,-11,0


-107,139,126,461980,240897,2472,-11,0
-108,139,136,380680,66708,3079,-11,0
-110,151,150,651828,191175,3565,-11,0
-108,180,165,510582,373951,26101,-11,0
-107,162,151,654025,392135,4519,-11,0
-109,122,111,479720,143095,3881,-11,0

-86,200,51,142460,133007,107369,-16,3
-86,190,53,288580,142172,100034,-17,3
-87,170,41,180800,123679,82694,-17,3
-88,147,53,341180,114552,70365,-16,3
-88,136,37,515883,65860,51607,-17,3
-84,257,91,462720,151912,108023,-17,3

-113,130,125,163400,277440,193,-9,0
-113,165,154,534420,277358,27371,-9,0
-112,168,151,136740,68748,4580,-10,0
-110,229,210,380080,696771,64179,-10,0
-109,163,155,177780,127126,6813,-11,0
-110,181,181,339460,29905,2210,-11,0


-94,202,144,177960,196212,60629,-12,2
-95,177,127,179760,195094,52910,-12,2
-96,172,130,289160,36041,9655,-12,2
-96,173,125,292280,361906,68049,-12,2
-95,216,148,292280,90304,22841,-12,2
-95,163,110,289160,32473,11837,-12,2

-107,160,153,372600,425168,3450,-11,0
-86,117,32,473880,400849,278662,-17,3
-90,160,34,644791,237977,166465,-15,3
-90,172,39,341840,24401,18605,-14,3
-89,182,51,698360,513358,395932,-15,3
-109,112,101,526269,67982,4360,-11,0

-111,151,142,350080,372831,15608,-10,0
-109,161,152,622126,46839,2642,-11,0
-107,146,141,513560,309936,29909,-12,0
-97,171,105,515760,117054,39276,-11,2
-109,132,127,285400,408065,18336,-11,0
-103,154,143,296040,46145,809,-12,0


-91,165,52,165640,318800,238190,-14,3
-108,148,141,506616,207822,6364,-11,0
-108,145,144,506616,375187,25630,-11,0
-108,208,194,288520,143402,8087,-11,0
-108,164,150,137460,152444,10031,-11,0
-108,143,142,285400,65079,4485,-11,0

-107,145,133,479300,413990,32202,-11,0
-110,130,127,634099,72024,4780,-11,0
-110,121,120,374160,94120,7084,-10,0
-113,124,121,168120,70726,1680,-10,0
-113,174,157,634099,79568,2063,-9,0
-94,195,66,140400,571151,454979,-13,3

-105,136,124,159300,316883,23155,-12,0
-108,109,99,140400,18158,868,-11,0
-110,197,196,404620,334333,12827,-10,0
-113,161,150,711297,298201,28450,-10,0
-111,176,169,340720,197132,18648,-10,0
-108,162,153,165620,47475,1138,-11,0


-96,156,124,497200,557151,98242,-11,2
-96,150,122,402260,274012,101508,-11,2
-96,212,162,461920,512454,236099,-12,2
-95,200,163,461920,506294,135257,-12,2
-96,205,138,461920,29352,7459,-12,2
-94,180,136,402260,162138,52546,-12,2

-106,104,100,404480,14935,1335,-12,0
-95,235,210,461660,489524,173137,-11,2
-113,109,106,168300,318466,1152,-9,0
-108,120,113,652108,107557,8085,-10,0
-100,215,143,694515,452229,125077,-11,2
-111,135,133,377920,531081,42882,-10,0

-109,146,140,162880,222595,20218,-11,0
-86,189,59,340760,648498,444001,-17,3
-86,204,59,340760,647920,538570,-17,3
-106,162,156,461380,341909,12065,-11,0
-84,161,44,350600,26399,20113,-17,3
-85,166,53,350600,202249,139725,-18,3


-108,128,124,497460,463770,24555,-11,0
-108,124,113,643206,98915,1236,-11,0
-110,115,113,376520,37719,2550,-10,0
-110,167,155,135020,75828,2501,-11,0
-108,163,158,177700,466060,32970,-11,0
-109,169,166,377780,51167,4995,-11,0

-107,187,169,349800,78393,5192,-12,0
-106,128,126,391820,184764,14048,-12,0
-105,162,151,378580,466828,30478,-12,0
-105,143,129,461400,24666,1841,-12,0
-108,149,135,462100,346597,12811,-11,0
-108,153,147,635152,71357,2634,-11,0

-98,261,189,177300,145861,26162,-10,2
-106,123,118,403560,168800,7908,-11,0
-96,181,129,403560,325224,85294,-12,2
-98,235,181,472980,147903,56966,-11,2
-107,147,146,652002,326025,29463,-11,0
-107,169,154,732624,155642,1437,-11,0


-103,192,185,355540,50174,2708,-12,0
-106,170,169,370600,174096,15003,-12,0
-108,219,217,370600,315737,17010,-11,0
-109,125,118,697801,243214,6490,-10,0
-108,155,147,525600,462466,8465,-11,0
-86,241,54,506180,59630,35016,-18,3

-104,182,178,657046,125633,11758,-12,0
-99,150,96,646468,308240,100629,-11,2
-108,207,205,377460,161372,6819,-11,0
-110,161,158,499720,96309,3651,-11,0
-109,158,148,292080,82125,469,-11,0
-106,162,146,462320,541583,37938,-11,0

-105,134,132,633952,208453,10624,-12,0
-94,190,160,633160,455259,139416,-12,2
-95,149,96,633160,473063,131949,-12,2
-96,176,138,525786,327723,92968,-12,2
-94,211,138,524694,425029,168471,-12,2
-97,146,119,515568,44709,15096,-12,2


-111,182,175,403580,518126,21239,-10,0
-108,133,133,637951,55658,3197,-10,0
-109,164,153,397440,454023,9056,-10,0
-109,105,96,638404,15438,1494,-11,0
-109,176,164,513480,136660,6653,-10,0
-113,136,131,177680,398963,31899,-10,0

-110,163,162,166960,339949,11080,-10,0
-109,188,181,399700,108506,8128,-11,0
-109,174,167,523380,21186,8,-11,0
-111,132,126,285720,19896,1490,-10,0
-113,206,201,660958,160111,13884,-10,0
-111,227,211,378880,183196,2786,-10,0

-115,177,171,643908,481556,4278,-8,0
-101,162,110,146980,512168,141424,-10,1
-96,88,66,179900,61493,17732,-11,1
-107,196,188,379640,110941,1900,-11,0
-95,100,61,350040,46751,12038,-12,1
-107,153,145,377320,94619,1294,-12,0


-112,140,134,497860,429347,164,-10,0
-110,153,144,172160,84408,7172,-10,0
-109,143,135,343560,298408,11146,-11,0
-111,157,150,179760,189488,12681,-10,0
-111,129,120,511920,360437,23043,-10,0
-113,215,203,178100,228221,14016,-10,0

-112,155,150,662265,172129,13434,-10,0
-110,143,139,375280,19968,134,-10,0
-110,142,135,168060,180284,17000,-10,0
-111,189,187,496720,68734,3988,-10,0
-107,113,109,375280,18243,526,-11,0
-111,187,186,172100,278829,24342,-11,0

-95,216,135,180280,575551,139039,-12,2
-94,149,83,169740,103366,37612,-12,2
-95,185,133,169740,337784,125958,-12,2
-93,182,113,177040,154452,57825,-12,2
-97,232,153,177040,276992,112257,-12,2
-95,201,151,177040,208827,54527,-12,2


-103,160,95,162800,374055,70488,-10,1
-97,119,75,502344,16595,4678,-11,1
-97,105,67,504440,337750,99324,-12,1
-98,149,110,641102,298473,86477,-11,1
-98,162,96,502344,154137,49759,-11,1
-111,172,161,286940,282168,2485,-10,0

-108,205,186,298680,344131,24345,-11,0
-109,204,199,157700,225420,17125,-11,0
-109,161,152,166840,445827,34480,-10,0
-112,123,112,649211,230938,16822,-10,0
