ULMeanNL,AttOutExecInterXn,SuccOutInterXn,ArfcnUL,NbrPktDL,NbrPktLossDL,RSRQ,Label
-106,166,153,524457,547627,41407,-12,0
-96,157,108,526720,41042,13025,-12,2
-96,155,112,621159,126982,48893,-11,2
-97,158,104,524457,376943,97229,-11,2
-108,152,148,375180,352367,8857,-11,0

-94,174,109,158180,128058,26277,-12,2
-95,203,166,158180,524933,156628,-12,2
-96,203,131,142300,368413,97601,-12,2
-96,192,129,142340,306486,68990,-12,2
-93,225,171,136140,460399,108577,-12,2
-96,162,111,142300,23075,5547,-12,2

-115,137,124,181140,110162,9360,-9,0
-114,165,154,639416,160116,9768,-9,0
-102,122,80,167240,202198,48757,-10,1
-110,184,182,386620,519815,17693,-10,0
-108,149,144,159460,95958,9395,-11,0
-94,123,95,164540,101665,28149,-12,1


-104,129,127,375020,275603,16267,-12,0
-84,152,54,345020,449749,331154,-18,3
-87,161,42,386260,201435,124067,-16,3
-109,127,127,135820,341767,8035,-11,0
-88,184,44,285740,584610,380976,-16,3
-86,224,51,143740,58001,40684,-16,3

-87,198,72,718271,54646,33165,-15,3
-88,231,57,462620,152993,108799,-17,3
-88,170,60,462620,108025,66345,-17,3
-90,158,76,661991,199665,121033,-15,3
-88,214,83,340420,684824,494505,-16,3
-86,323,121,470040,616092,429529,-17,3

-105,208,201,402220,51870,3459,-12,0
-110,177,174,402220,448958,4534,-11,0
-111,154,151,167980,430687,29520,-10,0
-109,160,151,462020,204994,16197,-11,0
-107,179,163,349320,23726,1472,-11,0
-95,70,45,376840,231419,42295,-12,1


-112,144,133,167700,69294,4508,-10,0
-113,98,94,509060,17220,1302,-10,0
-113,163,160,179360,467596,22796,-9,0
-113,169,163,672269,102769,4933,-10,0
-107,156,144,509060,478271,27796,-11,0
-94,111,91,522138,328210,92375,-12,1

-115,124,121,640622,204015,3391,-9,0
-115,216,216,168300,138739,1047,-9,0
-112,177,173,636598,83411,6845,-10,0
-110,187,178,501800,399680,21586,-11,0
-108,165,162,285660,25218,1319,-11,0
-109,156,155,461580,94466,2987,-11,0

-102,195,129,728695,75636,29334,-9,2
-109,184,176,343060,651644,42391,-11,0
-94,135,106,339360,46426,17730,-12,2
-94,237,173,343060,678220,190066,-12,2
-103,122,115,372060,295728,5593,-12,0
-95,130,100,378000,303220,121166,-12,2


-113,132,124,296480,259589,17197,-10,0
-110,163,156,641998,57306,3268,-11,0
-109,206,205,641191,279114,2281,-10,0
-114,190,181,178160,207705,2903,-9,0
-113,116,116,627684,21621,790,-9,0
-110,113,102,374460,291388,143,-10,0

-111,92,87,497160,35739,2766,-10,0
-107,146,132,286160,279526,7583,-11,0
-108,170,157,141680,47023,3398,-11,0
-107,181,175,177240,285297,14597,-12,0
-108,156,151,166880,199772,2836,-11,0
-112,177,169,462580,503207,40893,-10,0

-112,194,183,168540,81842,6296,-9,0
-102,144,109,522480,118997,38490,-9,1
-102,133,81,168540,75785,21444,-9,1
-101,111,81,658172,55891,8681,-10,1
-106,162,157,511710,26599,1377,-11,0
-98,103,72,341100,30007,6497,-11,1


-99,156,120,302460,389870,135205,-10,2
-111,127,123,628444,400913,31573,-9,0
-109,94,88,180540,228425,118,-10,0
-97,220,173,285520,174287,53431,-11,2
-108,80,78,514640,186569,9360,-11,0
-96,179,125,514290,357666,120585,-12,2

-88,216,59,164900,468831,336096,-16,3
-109,115,106,340640,280617,15052,-11,0
-89,194,34,509860,134686,95541,-15,3
-89,185,62,170260,84208,65829,-15,3
-112,126,123,462960,446306,19885,-10,0
-110,109,99,164900,145943,13054,-10,0

-99,138,114,167540,424855,94941,-11,1
-109,204,192,286460,487646,39724,-11,0
-99,94,75,534681,75575,23173,-11,1
-95,108,81,383720,235115,84272,-11,1
-100,161,129,339840,399407,88831,-11,1
-102,71,51,623470,48307,20026,-10,1


-97,150,118,382360,265480,92195,-12,1
-109,185,167,378660,29830,2954,-11,0
-109,181,176,694780,63433,1404,-11,0
-99,171,139,665566,525061,168436,-10,1
-104,102,65,140820,215078,66753,-9,1
-113,97,89,535074,273375,11790,-9,0

-102,154,96,530640,398946,101107,-9,1
-100,138,89,164000,125265,35941,-11,1
-99,151,122,164000,119073,44628,-11,1
-101,98,77,508872,43102,13511,-10,1
-100,125,93,285920,353033,121766,-10,1
-101,155,91,525414,231645,48296,-10,1

-105,165,149,147100,110902,1892,-12,0
-99,218,163,141300,654028,196026,-11,2
-109,133,123,461980,156246,1563,-11,0
-95,244,150,461980,69052,16819,-12,2
-96,140,88,461980,125181,58983,-12,2
-97,177,120,469900,533861,144585,-12,2


-102,143,92,529200,584894,139694,-10,2
-108,131,122,286020,353535,3837,-11,0
-97,116,82,286020,213736,49628,-11,2
-107,182,180,517860,514103,16724,-11,0
-107,184,166,503420,141015,10912,-11,0
-113,167,159,180940,161071,7667,-10,0

-112,116,106,166700,335124,25249,-10,0
-110,114,109,497220,54660,2698,-10,0
-108,145,142,624889,356362,9955,-11,0
-109,147,132,516300,153239,4777,-10,0
-113,147,141,147780,46684,881,-10,0
-111,213,195,462160,212873,4086,-10,0

-107,206,203,166720,506126,415,-12,0
-108,163,152,138920,34091,2844,-11,0
-88,201,68,285860,84364,59674,-15,3
-113,144,136,642881,177366,13905,-10,0
-112,175,166,403600,92967,277,-10,0
-110,157,151,138920,182096,68,-10,0


-114,152,141,168580,25444,2269,-9,0
-112,145,139,515940,388026,9799,-9,0
-110,157,155,168580,405261,12961,-10,0
-88,225,67,372020,229790,165375,-16,3
-106,194,192,504735,329275,6102,-11,0
-105,126,119,461920,301333,17151,-12,0

-94,147,100,168000,265291,75095,-11,1
-97,113,73,286360,49763,14545,-10,1
-99,148,108,626335,88366,23042,-10,1
-97,132,91,403060,340315,72390,-10,1
-98,113,77,645454,48507,16795,-11,1
-96,158,125,622522,229429,86801,-12,1

-111,143,132,470880,156362,11808,-10,0
-114,134,125,732923,149442,4493,-9,0
-113,152,143,159040,428922,9788,-9,0
-112,145,133,380140,32840,189,-10,0
-103,139,98,148940,25739,6715,-9,1
-118,143,139,650160,200491,7455,-8,0


-107,118,115,288620,139259,5408,-12,0
-105,164,149,343840,321536,14294,-12,0
-110,180,172,393200,167620,2537,-11,0
-110,149,147,140640,214886,17511,-10,0
-109,160,151,402740,313788,22742,-10,0
-111,104,95,176260,34652,3169,-10,0

-110,160,152,140620,411509,22610,-11,0
-98,136,97,288120,435658,122931,-11,1
-110,205,190,137300,34855,1925,-10,0
-109,179,164,511494,163614,14880,-11,0
-96,117,95,506538,21400,8949,-12,1
-98,108,66,378040,320251,92638,-11,1

-106,113,103,339540,19166,1134,-12,0
-105,151,148,354060,97443,2229,-11,0
-107,169,156,508400,569477,7524,-11,0
-105,194,175,534960,69297,5087,-12,0
-96,182,132,521520,152342,47150,-12,2
-106,149,136,404660,270006,24126,-11,0


-109,128,123,378700,211151,5833,-10,0
-111,198,190,142360,399898,20717,-10,0
-115,165,158,513918,213811,6877,-9,0
-113,186,173,145260,48419,4776,-9,0
-87,210,72,529866,240373,180540,-16,3
-84,224,91,529866,513228,385612,-18,3

-110,171,163,638596,270198,11344,-10,0
-111,148,144,381120,109045,4766,-10,0
-113,146,137,645150,22105,1150,-9,0
-110,181,178,137020,72109,3603,-10,0
-107,171,160,164200,203476,18071,-11,0
-109,137,131,295440,378655,12443,-11,0

-105,126,118,352180,79416,2062,-12,0
-97,215,137,352180,57780,15584,-12,2
-98,182,125,341260,388848,164523,-11,2
-112,170,154,164520,410272,33623,-10,0
-109,166,159,643534,360848,25886,-10,0
-108,100,97,732553,212458,18904,-11,0


-107,116,105,505620,146672,1144,-11,0
-109,125,120,393480,306091,11860,-11,0
-95,113,91,514660,214653,83265,-12,1
-108,116,115,509592,61935,2045,-11,0
-109,157,150,287200,24447,1372,-11,0
-109,142,132,163060,363157,34997,-11,0

-113,236,223,288120,126504,153,-10,0
-104,136,96,631963,145363,50543,-9,1
-100,137,118,168180,374368,88153,-10,1
-109,107,99,168180,57830,2564,-10,0
-116,138,125,631963,132521,2176,-9,0
-114,149,143,168640,29082,296,-9,0

-88,169,46,158700,52293,35480,-16,3
-86,128,36,341240,43420,32778,-17,3
-88,181,46,386620,79495,56032,-16,3
-92,161,63,720398,370993,269294,-14,3
-110,174,165,343800,82509,6597,-10,0
-87,204,58,386620,174077,109693,-18,3


-111,101,95,638980,257892,14893,-10,0
-110,174,172,374360,140576,11024,-10,0
-111,112,106,180620,20728,911,-10,0
-110,149,136,528303,60180,4280,-10,0
-107,129,122,378500,86508,1260,-11,0
-110,141,137,177760,293406,16857,-11,0

-106,148,139,461060,163877,2043,-12,0
-106,130,126,402880,83176,1202,-11,0
-110,132,126,659603,20773,46,-10,0
-109,119,110,386840,42401,2375,-11,0
-109,165,151,287880,137232,5681,-10,0
-113,197,192,695320,51005,2703,-9,0

-99,102,77,638146,208068,53170,-11,1
-96,157,104,473640,91430,33800,-11,1
-96,115,79,496860,82201,24071,-11,1
-98,161,111,285520,24595,9515,-11,1
-95,120,89,166460,67248,14096,-12,1
-96,136,105,157720,288928,92671,-12,1


-96,110,80,381900,342491,64439,-12,2
-105,151,148,373220,267039,5405,-12,0
-96,161,106,377080,118104,24386,-12,2
-98,200,145,377080,192153,54586,-11,2
-108,146,137,169480,20813,118,-11,0
-108,185,183,285640,444165,26806,-11,0

-87,211,74,288980,583741,421963,-17,3
-89,164,32,381420,511658,331146,-16,3
-113,124,112,625820,184262,12578,-9,0
-116,166,154,142340,76754,719,-8,0
-115,157,144,722112,134935,2365,-9,0
-112,154,140,400300,376371,24293,-10,0

-97,89,66,403640,35187,7126,-12,1
-97,123,76,347760,19283,4529,-12,1
-96,96,68,393140,28706,9692,-12,1
-100,114,76,373340,163480,65707,-11,1
-98,121,91,715659,32930,7443,-11,1
-106,183,177,667548,351831,4378,-12,0


-86,230,69,289120,693745,545186,-17,3
-107,190,174,165400,346970,14349,-12,0
-108,193,184,158380,277359,18476,-11,0
-108,179,174,497020,431051,20888,-11,0
-85,144,46,467120,361724,226064,-18,3
-103,219,211,467120,211749,19571,-12,0

-91,179,41,461760,241332,213900,-15,3
-88,174,39,141940,125647,88990,-16,3
-87,180,49,181220,198069,129812,-16,3
-109,141,139,515480,24099,501,-11,0
-87,185,60,515480,163428,108563,-17,3
-89,243,51,295820,393504,288950,-16,3

-94,168,33,637538,398515,280684,-13,3
-92,211,56,140760,75125,50409,-14,3
-113,145,131,475280,343488,31063,-10,0
-90,167,28,340920,484950,324120,-16,3
-114,186,180,642006,93025,1306,-9,0
-94,158,61,170920,414717,256804,-13,3


-107,92,84,298820,30124,2940,-11,0
-106,193,191,384820,28206,1861,-12,0
-105,184,166,350420,348419,29255,-11,0
-108,158,152,461480,432322,27399,-11,0
-110,152,148,723466,38527,3516,-10,0
-111,127,126,531660,39544,1172,-11,0

-111,125,125,706378,305649,15026,-11,0
-110,171,154,502120,534851,51432,-10,0
-113,190,176,163300,137544,4557,-10,0
-107,208,197,372140,54832,4687,-11,0
-107,211,196,345080,282164,15652,-11,0
-110,132,124,142620,327522,25678,-11,0

-95,174,128,285540,57846,16495,-12,2
-99,186,112,285540,328692,117062,-11,2
-110,214,205,665094,588043,28541,-10,0
-110,156,155,511240,74780,4450,-11,0
-109,200,181,352100,540047,26006,-10,0
-110,140,129,634094,242326,17828,-10,0


-107,135,134,285600,208989,9039,-11,0
-85,151,49,390320,67279,48357,-17,3
-106,148,139,377080,177200,8655,-12,0
-107,160,152,289280,123485,8871,-11,0
-108,142,133,176440,100191,2450,-11,0
-108,141,129,354120,385623,4901,-11,0

-106,124,116,520460,273075,22793,-12,0
-109,134,123,501340,81173,4317,-11,0
-112,149,139,165120,151732,14535,-10,0
-100,119,66,370220,94407,37215,-11,1
-109,124,124,166700,158949,4202,-10,0
-111,213,212,382940,147814,5566,-10,0

-108,159,147,352320,186153,5709,-10,0
-114,183,170,140600,541556,35898,-9,0
-112,191,175,713488,268129,24772,-9,0
-109,134,132,502420,75888,7418,-10,0
-108,111,110,178120,113568,9596,-11,0
-104,99,92,158340,13487,751,-12,0


-106,144,136,505880,40486,2907,-11,0
-107,121,112,373860,144512,1509,-11,0
-109,176,172,505880,99901,9882,-11,0
-108,186,169,301780,187289,2150,-11,0
-109,132,127,501060,245250,9464,-11,0
-106,108,102,376000,82891,7696,-11,0

-105,111,74,639376,256946,20914,-9,1
-114,147,144,158300,108315,2209,-9,0
-111,109,107,519000,423757,3423,-10,0
-113,158,147,639376,136448,9803,-10,0
-111,168,152,140400,396277,6112,-9,0
-108,136,132,376120,392735,9251,-10,0

-106,143,141,375260,71385,4973,-12,0
-107,201,197,403460,109743,3504,-12,0
-108,208,205,378580,60055,3314,-11,0
-109,186,179,179160,113140,757,-11,0
-110,148,138,167380,86102,1054,-10,0
-116,157,146,700614,261490,22019,-8,0


-113,164,152,133180,327022,28365,-9,0
-108,129,125,497020,65200,1838,-11,0
-86,236,37,500840,439442,381764,-18,3
-107,105,100,531324,146839,345,-11,0
-109,175,167,293720,195792,16834,-11,0
-106,139,131,351740,213798,6501,-12,0

-117,153,143,163880,252389,20650,-9,0
-116,165,162,634009,287449,7251,-9,0
-112,153,150,352640,192468,16521,-10,0
-113,118,109,634780,124645,2435,-9,0
-111,201,188,171080,137788,6861,-10,0
-108,133,128,286120,353543,12222,-11,0

-99,78,53,374440,27347,5253,-11,1
-106,153,142,288180,233187,3861,-12,0
-105,151,143,300680,317883,7717,-12,0
-107,112,107,384900,210675,16353,-12,0
-104,174,167,340220,452317,36472,-12,0
-105,199,189,340220,52833,2890,-12,0


-101,82,59,140020,38160,15367,-10,1
-99,161,120,402020,160882,39124,-11,1
-105,167,164,393320,73749,3008,-12,0
-108,108,106,461520,218238,14972,-11,0
-108,164,162,726222,112475,645,-11,0
-106,176,168,630472,118677,2001,-11,0

-111,160,152,461340,411132,17519,-10,0
-108,191,176,145380,130371,12744,-11,0
-109,188,176,145380,104450,8022,-11,0
-110,147,145,403260,22165,1382,-10,0
-112,144,138,168080,135301,7473,-10,0
-113,146,137,532230,304548,24357,-9,0

-107,112,112,635316,36707,475,-12,0
-106,186,179,662322,23442,7,-11,0
-110,120,114,462300,21024,575,-11,0
-108,142,131,285480,113220,7247,-11,0
-107,151,143,169020,63236,4337,-11,0
-105,152,144,143400,270770,23561,-12,0


-91,228,75,143120,471450,312694,-15,3
-89,166,74,462960,248071,158644,-15,3
-92,188,53,167440,541918,294526,-14,3
-91,201,68,638090,101494,69435,-14,3
-87,217,66,353840,98570,67589,-16,3
-85,205,49,355160,33348,24708,-18,3

-98,144,107,285520,161469,51032,-11,1
-99,125,97,164900,306709,111829,-10,1
-114,152,146,513696,24055,1533,-9,0
-100,100,65,142240,368995,110651,-11,1
-95,167,121,167280,349672,141364,-11,1
-106,116,110,301820,60321,3149,-11,0

-87,203,43,497500,408136,271205,-18,3
-108,191,189,461640,460422,8624,-11,0
-86,120,35,141540,426318,308485,-16,3
-85,242,86,164000,335351,189489,-17,3
-87,227,39,383300,101869,81416,-16,3
-87,193,52,508400,250865,166523,-17,3


-95,155,111,461060,413501,161271,-12,2
-96,199,148,461060,174516,73606,-12,2
-96,150,108,461060,215228,74459,-12,2
-97,215,149,404960,269241,38613,-12,2
-96,177,112,478100,350591,108644,-12,2
-96,214,172,478100,584029,236842,-12,2

-107,131,119,159520,339044,23270,-12,0
-107,145,139,176080,45018,3147,-12,0
-109,143,131,163360,322277,22334,-10,0
-89,199,68,645336,307007,230394,-15,3
-110,111,106,638000,289225,23907,-10,0
-117,96,88,143480,85226,5804,-8,0

-110,164,152,159300,291752,23013,-10,0
-87,223,49,462100,245402,187452,-16,3
-87,127,38,382300,337694,214655,-18,3
-104,138,127,374800,236986,22748,-12,0
-87,208,79,351500,488514,362616,-17,3
-108,155,150,516500,66260,556,-11,0


-110,116,110,383020,248306,13019,-11,0
-106,164,158,514566,358008,3753,-11,0
-107,154,153,497100,45684,2033,-11,0
-111,161,150,644550,486970,10314,-10,0
-110,122,116,289820,117707,7607,-10,0
-108,158,153,501880,119996,8554,-10,0

-103,145,101,285660,38754,16068,-9,1
-101,89,66,638668,69565,28324,-10,1
-101,107,75,348500,28289,7222,-10,1
-100,84,67,645120,212566,81053,-10,1
-111,124,115,299340,101497,7301,-10,0
-99,150,86,176240,208743,50725,-11,1

-86,175,58,169280,207978,141131,-18,3
-87,159,54,140900,185566,128464,-16,3
-90,161,48,390600,431494,269730,-15,3
-92,187,57,694376,148057,78119,-15,3
-89,187,29,371620,294867,219690,-15,3
-90,152,45,639288,117781,80090,-15,3


-105,222,201,167860,382867,15084,-12,0
-106,115,106,163340,171558,11223,-12,0
-96,174,124,163340,252359,57186,-12,2
-96,154,105,158620,65356,12099,-12,2
-95,199,153,158620,292419,67650,-12,2
-94,280,170,158620,509274,183141,-12,2

-84,209,73,393520,562428,391506,-18,3
-108,198,191,404900,350350,1348,-11,0
-107,135,128,143180,137427,5008,-11,0
-108,207,190,177760,29923,2868,-11,0
-91,157,45,521620,260331,155196,-14,3
-112,126,121,158340,406380,39539,-9,0

-98,148,104,522318,203926,59070,-11,1
-101,175,111,339660,152835,35910,-10,1
-114,112,106,635628,100593,3606,-9,0
-102,108,87,169100,86359,24783,-9,1
-98,139,102,404880,351068,79686,-10,1
-109,188,176,177940,150256,1414,-10,0


-105,121,72,167480,156396,36874,-9,1
-101,125,73,634987,184510,46280,-10,1
-96,157,136,652072,353776,98030,-11,1
-98,139,85,462200,390815,103503,-10,1
-102,77,66,167480,27722,7447,-10,1
-103,134,96,507258,21213,7431,-10,1

-112,125,116,620540,203240,12342,-10,0
-109,180,177,293480,47092,2747,-11,0
-108,135,131,354800,74487,5925,-12,0
-107,118,108,293480,153973,2989,-12,0
-108,181,180,344960,137470,12977,-11,0
-108,127,119,146940,177593,13564,-11,0

-108,132,123,462460,315025,9751,-12,0
-106,97,88,520794,151943,2795,-11,0
-111,151,137,709903,118176,2029,-10,0
-111,185,169,285580,23434,250,-10,0
-109,124,121,372600,90141,3904,-11,0
-109,155,148,163960,165141,11315,-10,0


-115,159,145,721564,274670,18214,-8,0
-112,191,185,165660,91236,3971,-9,0
-111,158,152,462200,517747,15428,-10,0
-108,120,109,639511,55282,3842,-11,0
-106,128,124,501700,352606,4970,-12,0
-94,120,81,501700,38520,13194,-12,1

-113,176,175,163280,320910,28775,-9,0
-111,178,173,519700,51754,3175,-10,0
-109,163,154,387860,456250,30122,-11,0
-112,132,124,145260,256904,6975,-11,0
-89,210,77,285820,519109,376342,-15,3
-112,194,189,650613,191699,4719,-9,0

-107,173,169,286300,185027,9003,-11,0
-107,185,179,403740,151281,12258,-11,0
-105,123,119,376560,126451,2268,-12,0
-106,159,148,398740,248498,16030,-12,0
-107,185,184,286300,174925,15604,-11,0
-107,191,186,398740,290394,10258,-11,0


-110,133,130,461940,197355,17123,-11,0
-107,213,193,641728,87275,4058,-11,0
-105,184,178,514220,313659,27083,-11,0
-97,102,74,496940,87490,32382,-12,1
-95,160,101,461940,132922,56853,-12,1
-105,148,135,514220,142684,1622,-12,0

-116,218,216,500136,86591,3605,-10,0
-100,132,107,158100,35723,12662,-10,1
-108,148,142,346100,133496,11859,-11,0
-106,145,135,381140,281270,26649,-12,0
-107,139,136,400980,119734,4962,-12,0
-106,173,164,461120,514109,37133,-12,0

-113,169,158,143560,538301,40359,-10,0
-109,236,220,470480,189735,10440,-10,0
-108,173,166,374120,23775,1486,-11,0
-110,159,146,515502,97154,3174,-11,0
-109,130,118,286380,255763,13758,-11,0
-107,150,148,378420,451875,38266,-11,0


-107,175,167,371080,349201,33176,-11,0
-108,130,125,498800,277845,23757,-11,0
-109,148,143,371080,402031,40115,-11,0
-110,143,137,144540,309216,30895,-11,0
-85,275,80,140400,143992,97900,-17,3
-110,163,148,381100,28777,316,-10,0

-95,176,116,640634,52862,13953,-12,2
-95,167,107,640634,120962,45238,-12,2
-96,245,189,640634,142874,37431,-12,2
-95,179,126,640226,345075,118122,-12,2
-96,200,125,628808,199626,41207,-12,2
-96,220,152,628808,512193,154294,-12,2

-113,110,105,642589,18271,491,-9,0
-109,136,124,285480,72750,6117,-11,0
-107,137,134,285480,143745,3146,-11,0
-111,132,125,512892,48137,2169,-10,0
-108,182,164,719958,127246,73,-11,0
-110,152,139,620672,59855,1693,-11,0


-89,197,30,176660,527404,386953,-16,3
-108,128,118,392920,319292,18401,-11,0
-109,129,118,341360,430203,14588,-11,0
-91,191,77,642055,155497,116390,-15,3
-111,173,162,297100,215412,14741,-10,0
-111,164,163,522820,428686,23887,-10,0

-109,136,125,674096,396372,12979,-11,0
-109,135,127,515082,39019,248,-10,0
-110,133,125,177220,84432,249,-10,0
-109,154,142,507320,224519,19631,-11,0
-106,158,155,462960,26953,2281,-11,0
-90,193,49,645287,135332,104842,-16,3

-94,271,201,516612,390664,167368,-12,2
-96,189,136,516612,224014,67176,-12,2
-95,169,117,516612,540009,193704,-12,2
-96,219,150,509800,30810,8992,-12,2
-107,171,154,390920,88370,8645,-12,0
-95,195,136,390920,430336,137725,-12,2


-92,192,56,516696,293239,217009,-14,3
-87,206,60,176860,320802,223355,-16,3
-91,163,56,179740,139933,93404,-15,3
-91,178,66,724974,328551,254510,-14,3
-88,228,58,479780,81892,52031,-16,3
-88,147,27,637114,64537,40068,-16,3

-94,146,113,356260,311811,54961,-12,1
-96,155,87,377520,245526,43643,-12,1
-96,131,107,404960,298505,85728,-12,1
-97,136,109,498580,113664,33873,-12,1
-95,165,121,527060,330777,77014,-11,1
-98,66,44,377520,36057,13400,-11,1

-89,131,33,286060,61912,48012,-16,3
-86,164,44,507324,237212,150316,-17,3
-106,167,155,520480,163381,427,-11,0
-89,189,50,287100,279306,192334,-16,3
-90,152,60,141580,356853,271255,-14,3
-116,158,143,699846,43920,2402,-8,0


-108,141,133,508780,97060,4732,-10,0
-107,135,130,718156,193442,8741,-11,0
-105,139,129,628615,503196,5057,-12,0
-107,113,107,625368,151684,4100,-12,0
-110,146,141,628495,104242,6094,-10,0
-91,194,38,182720,152691,109868,-13,3

-105,127,123,292940,166166,8558,-12,0
-107,126,125,285480,254238,12680,-12,0
-109,154,146,393760,118225,9531,-11,0
-112,147,143,176520,173072,10743,-10,0
-109,140,137,521860,487747,25647,-10,0
-108,159,149,666034,338322,2808,-11,0

-87,185,36,509229,143528,95412,-16,3
-89,232,69,719768,71547,61249,-15,3
-88,177,62,386580,287964,207122,-16,3
-105,163,150,386580,28359,1803,-12,0
-86,198,67,403580,466697,364949,-17,3
-88,186,81,509520,169478,107472,-17,3


-99,161,99,628766,253876,93302,-11,1
-95,98,65,477640,238213,36181,-11,1
-98,81,58,524560,76903,21652,-11,1
-100,92,68,168200,14769,2792,-10,1
-96,123,88,379300,180910,50604,-11,1
-98,72,49,388580,38935,10075,-12,1

-87,219,82,292540,493690,346532,-16,3
-87,176,35,501120,693984,540274,-16,3
-110,119,118,374360,44633,2501,-11,0
-91,222,72,633717,582571,363869,-15,3
-88,185,59,374360,149904,107836,-16,3
-87,224,67,523360,435365,299704,-16,3

-88,187,73,632644,382877,286628,-16,3
-88,171,36,404160,338949,223797,-15,3
-88,175,48,646024,399310,278905,-15,3
-110,124,113,286960,499610,1024,-10,0
-86,216,41,393020,436735,297770,-17,3
-87,219,75,467940,64211,42619,-17,3


-107,190,189,345720,44857,360,-11,0
-88,168,45,461760,24728,15236,-16,3
-109,125,115,712295,176683,9919,-10,0
-109,132,131,511000,56694,3619,-11,0
-110,187,177,345720,345724,14204,-11,0
-109,143,136,168600,377963,804,-11,0

-86,211,46,462780,542387,361762,-17,3
-110,132,128,528960,369808,24318,-10,0
-112,158,153,169140,176203,7956,-10,0
-109,183,179,390500,400337,5244,-11,0
-85,193,64,461560,84070,52900,-17,3
-89,202,94,348140,33239,21180,-17,3

-97,144,108,182680,408469,131109,-12,2
-95,143,101,182680,268078,69141,-12,2
-97,155,112,182680,81893,30052,-12,2
-95,210,126,177120,270259,87784,-12,2
-95,207,153,167540,129014,27032,-12,2
-95,193,148,167540,167177,37395,-12,2


-112,192,185,166580,150262,5853,-10,0
-108,134,125,497200,277566,8223,-11,0
-106,186,178,497200,551716,46862,-11,0
-108,172,160,339200,509565,22400,-11,0
-111,164,153,141160,433015,15682,-10,0
-115,208,205,627455,675278,16765,-8,0

-110,153,148,379420,138284,1065,-10,0
-114,106,106,164960,28378,1813,-9,0
-116,126,119,678627,200386,19454,-9,0
-110,171,154,346200,400005,11175,-10,0
-111,140,126,167140,427600,10446,-10,0
-115,203,193,646394,370158,18652,-9,0

-107,167,151,388440,366982,18449,-12,0
-107,154,153,352600,339133,29,-11,0
-108,168,152,505080,566561,23343,-11,0
-108,186,182,498080,112491,1895,-11,0
-110,217,196,715456,542967,29669,-11,0
-109,218,209,517300,34906,3172,-11,0


-114,186,186,165220,112301,3175,-9,0
-110,99,91,637526,75883,6251,-10,0
-107,125,119,675402,355728,626,-11,0
-108,181,165,521754,252265,16086,-11,0
-108,106,96,643506,89424,7314,-12,0
-106,129,119,637266,62789,523,-12,0

-87,151,54,165140,310327,244067,-16,3
-110,124,120,383900,122509,6553,-10,0
-85,209,59,643654,100707,70596,-16,3
-87,184,48,473320,33531,22461,-16,3
-85,249,60,643654,133322,88642,-17,3
-86,197,84,702882,277100,169039,-17,3

-85,247,91,379720,72913,46600,-18,3
-86,202,53,375340,325689,248251,-17,3
-91,155,48,159480,93815,63266,-14,3
-94,164,78,717608,27778,23339,-13,3
-88,214,83,285860,447810,374297,-15,3
-86,229,54,166060,129481,77246,-17,3


-97,191,127,513300,53550,18903,-12,2
-96,158,115,505422,21717,6584,-12,2
-96,240,191,529236,616467,57717,-12,2
-95,217,150,529236,473731,133182,-12,2
-95,173,109,523960,532093,115860,-12,2
-96,142,84,529236,72957,28683,-12,2

-107,141,127,518460,72699,5037,-11,0
-108,208,197,658124,28455,2019,-11,0
-108,177,169,388140,211738,10918,-11,0
-109,109,99,351900,329207,4533,-11,0
-109,171,163,518460,53251,2777,-11,0
-109,108,105,379540,166213,2226,-11,0

-87,174,68,387620,585272,411302,-17,3
-108,132,123,477060,117961,11749,-11,0
-110,147,143,676590,469611,41771,-10,0
-107,168,165,375620,476760,24720,-10,0
-107,166,160,520260,642506,36981,-11,0
-105,135,134,633926,219064,8011,-11,0


-105,187,174,339740,217083,10430,-12,0
-108,193,190,339740,181733,12423,-11,0
-113,221,221,637646,382505,12944,-10,0
-111,113,102,287640,167888,12789,-10,0
-112,135,133,501630,43963,764,-10,0
-111,143,131,140560,105181,7571,-9,0

-116,116,106,141280,163031,4451,-8,0
-110,174,164,637564,58444,5412,-10,0
-107,221,200,641140,126712,44,-11,0
-113,154,140,350280,436230,28323,-10,0
-109,160,155,625312,220246,5560,-11,0
-106,162,149,514460,413255,1607,-11,0

-98,137,99,507080,110298,46351,-11,1
-97,177,141,640960,194167,66686,-11,1
-107,177,163,634520,429229,29704,-11,0
-100,167,134,293580,72844,15333,-10,1
-101,133,93,170840,20581,4541,-10,1
-104,74,59,641641,79746,30769,-9,1


-95,234,142,636918,92806,36007,-12,2
-109,140,128,643322,19200,390,-10,0
-110,125,116,168740,96211,8061,-10,0
-104,171,164,177680,90320,4666,-12,0
-95,206,178,177420,526402,154572,-12,2
-95,196,135,177420,38193,7596,-12,2

-108,122,119,292240,262806,4836,-12,0
-88,221,62,354620,188718,149525,-17,3
-110,159,159,163000,132258,5808,-10,0
-91,199,63,528612,130947,94979,-14,3
-113,157,146,141720,155841,13411,-9,0
