ULMeanNL,AttOutExecInterXn,SuccOutInterXn,ArfcnUL,NbrPktDL,NbrPktLossDL,RSRQ,Label
-108,220,207,372020,237632,18948,-11,0
-111,150,140,137320,376682,27188,-10,0
-101,112,84,401600,210013,51925,-10,1
-111,171,156,167380,64023,5830,-10,0

-106,128,126,166340,158535,705,-12,0
-94,173,134,163100,301268,107831,-12,2
-94,124,80,158360,229478,61988,-12,2
-95,250,196,147600,397507,101978,-12,2
-95,193,159,141480,309350,70232,-12,2
-95,182,138,141480,473876,118739,-12,2

-86,152,53,381420,345409,232823,-17,3
-88,191,68,508000,80723,55727,-16,3
-91,151,45,342200,101945,64108,-15,3
-89,153,14,732722,362239,239720,-14,3
-111,130,123,381420,73567,1603,-10,0
-88,170,81,142980,533369,353875,-15,3


-110,156,154,522320,294649,2661,-10,0
-108,138,134,296580,448549,36596,-10,0
-111,187,171,501760,163816,5500,-11,0
-108,226,216,678531,443481,33069,-11,0
-106,171,169,531069,77388,3985,-11,0
-106,102,99,403900,72665,2861,-11,0

-111,207,196,148860,121256,6033,-10,0
-111,105,104,402860,61300,1057,-10,0
-108,216,198,712710,591871,18833,-11,0
-108,138,128,661348,88423,962,-11,0
-108,179,167,381000,413506,5574,-11,0
-105,195,193,389120,58768,4605,-12,0

-108,127,126,628944,318771,30039,-11,0
-106,202,188,519030,138461,933,-11,0
-106,135,133,637320,22318,1901,-11,0
-107,120,113,523236,16956,884,-11,0
-107,148,142,355780,435059,32092,-11,0
-106,117,112,292880,105210,1933,-12,0


-108,168,157,342020,152580,10483,-11,0
-112,135,130,177500,304820,25896,-10,0
-100,126,90,520836,37971,13931,-10,1
-111,170,168,177500,70615,35,-10,0
-98,174,133,403260,117153,40769,-10,1
-109,152,147,625158,132053,10605,-10,0

-112,167,151,353580,89045,6195,-10,0
-112,143,130,656674,327262,17593,-10,0
-112,201,187,350460,594274,34412,-10,0
-107,148,145,164900,272954,20941,-11,0
-109,161,154,143220,256381,4488,-11,0
-111,155,147,403480,320575,334,-10,0

-95,149,114,379000,22149,5318,-12,2
-97,193,114,384920,280893,93585,-12,2
-96,141,105,389240,383199,126627,-12,2
-95,167,118,379000,354072,77516,-12,2
-94,229,184,374460,63367,16537,-12,2
-95,177,119,372480,170534,26903,-12,2


-105,118,114,502692,264517,25148,-12,0
-97,192,147,497520,118651,32044,-11,2
-107,178,167,353120,33001,2110,-11,0
-96,186,156,345760,110523,35757,-12,2
-96,215,153,340720,257884,72735,-12,2
-96,181,113,345760,29383,7319,-12,2

-106,130,123,623140,406252,36711,-11,0
-110,143,129,514842,41214,163,-10,0
-108,149,135,176420,329868,1678,-11,0
-94,192,150,165540,217924,53647,-12,2
-99,167,102,167800,536217,190917,-10,2
-114,117,107,623140,129872,6502,-9,0

-110,142,141,633296,21519,2118,-10,0
-110,163,153,390820,419151,38323,-10,0
-113,133,128,146380,387207,33720,-9,0
-110,163,157,696516,177186,13996,-10,0
-110,202,200,643228,644786,27351,-11,0
-114,129,127,286140,336306,28918,-9,0


-106,192,186,402620,60730,563,-12,0
-95,191,134,462360,267315,105828,-12,2
-96,198,142,402620,362062,121372,-12,2
-96,237,174,376260,168659,52944,-12,2
-95,194,134,387900,277703,86928,-12,2
-96,191,143,393120,124142,35107,-12,2

-105,228,207,167980,148844,10295,-12,0
-109,182,181,176480,105826,5283,-10,0
-91,156,29,642362,172097,115486,-15,3
-108,162,156,633424,447566,42561,-11,0
-90,194,53,394620,602795,335938,-15,3
-91,136,49,703653,58131,41004,-15,3

-109,141,141,728072,153983,6384,-10,0
-112,180,162,401400,193539,15447,-10,0
-108,167,156,631763,45386,281,-10,0
-111,191,188,402880,163616,4111,-10,0
-109,114,107,169540,147920,10312,-11,0
-108,124,112,340580,352782,10128,-11,0


-107,146,143,171920,49460,4183,-12,0
-110,180,173,165380,299801,18679,-10,0
-114,162,152,645252,588782,19731,-9,0
-112,175,166,286340,463889,15749,-10,0
-110,184,168,508380,277602,7009,-11,0
-109,141,138,349980,81779,408,-11,0

-113,178,178,521440,265718,25662,-10,0
-110,183,180,177400,269949,8896,-10,0
-108,107,101,286020,188813,18490,-11,0
-112,190,188,521440,54768,247,-10,0
-111,121,114,167220,115483,10587,-10,0
-109,165,153,349660,293458,12508,-11,0

-94,210,156,384060,349738,111028,-12,2
-98,184,118,376840,54446,19452,-12,2
-105,194,181,502500,159463,3814,-12,0
-95,152,113,508950,261629,79805,-12,2
-97,224,157,508950,38672,11100,-11,2
-111,167,156,341500,298805,23982,-11,0


-96,192,134,139920,89069,24957,-12,2
-96,182,102,139920,25949,9521,-12,2
-95,156,96,148740,30466,12932,-12,2
-97,182,135,148740,427964,133197,-12,2
-97,147,101,148740,57135,17641,-12,2
-95,194,128,158360,435824,192923,-12,2

-94,207,137,138220,178995,49269,-12,2
-97,201,138,140020,571051,212127,-11,2
-108,143,133,353820,220502,5252,-11,0
-108,236,231,502725,156861,8479,-11,0
-95,156,131,499872,147512,52215,-12,2
-95,186,129,497300,541820,105761,-12,2

-95,194,131,178220,595111,239794,-12,2
-97,180,144,178220,130437,34121,-11,2
-107,164,148,342600,88740,163,-11,0
-97,221,157,341400,532179,187804,-12,2
-107,116,113,468480,295874,15813,-12,0
-96,223,149,461700,485574,150542,-12,2


-102,112,57,176560,29668,11835,-9,1
-111,128,118,620116,100139,9180,-10,0
-99,101,66,712932,51957,15653,-11,1
-97,145,96,462600,163935,40188,-11,1
-101,100,59,510087,241562,62299,-11,1
-112,149,143,165560,158519,6607,-10,0

-111,141,130,159000,163509,7009,-10,0
-108,143,132,378220,347631,6881,-11,0
-109,155,147,288360,508867,40150,-11,0
-107,166,152,497320,103289,7363,-11,0
-105,141,135,383960,118075,9984,-12,0
-106,130,119,371740,406186,18787,-12,0

-108,167,165,380380,91706,2686,-11,0
-111,154,143,182240,236242,3416,-10,0
-111,161,146,621195,321076,24120,-10,0
-109,147,138,374640,430195,4757,-11,0
-108,178,168,507486,728618,54072,-11,0
-109,126,118,398780,43424,2931,-11,0


-108,130,121,286380,20954,2078,-12,0
-107,150,138,286380,232982,7117,-12,0
-110,139,132,181240,23263,1747,-11,0
-109,131,131,376140,37712,3398,-11,0
-110,175,175,181240,103260,10138,-11,0
-110,156,148,379080,19273,1574,-11,0

-110,177,176,645882,617850,52110,-10,0
-108,127,116,393060,151683,14615,-11,0
-99,162,107,382000,71723,16797,-11,2
-112,103,98,718488,120931,5427,-10,0
-110,150,139,382000,127554,3142,-10,0
-110,138,132,164540,389899,5675,-10,0

-86,224,75,523520,513969,394137,-18,3
-84,197,62,526460,53079,36692,-17,3
-88,147,56,639570,20496,13930,-16,3
-88,218,67,389640,195451,137704,-16,3
-88,165,49,474460,483919,314351,-16,3
-110,121,114,720142,113252,4051,-10,0


-107,130,118,645285,16544,1029,-12,0
-112,158,146,694008,404321,10706,-10,0
-117,130,124,140740,20575,310,-8,0
-104,71,54,694008,159915,47112,-8,1
-104,136,94,165700,418315,163092,-9,1
-112,146,143,522846,69727,4508,-9,0

-95,150,113,641710,268475,73633,-12,2
-95,240,180,643414,220479,50245,-12,2
-94,267,201,643414,655262,232368,-12,2
-95,183,124,643414,145995,48421,-12,2
-93,227,161,643414,111391,33136,-12,2
-95,179,119,646490,74001,20901,-12,2

-95,163,105,402180,636042,211110,-12,2
-95,149,90,462660,405374,89769,-12,2
-93,174,144,462660,24970,6246,-12,2
-96,227,142,462660,205647,70286,-12,2
-105,179,162,373780,444202,22512,-12,0
-94,245,178,373780,397826,168722,-12,2


-93,158,48,640752,128248,92221,-13,3
-116,155,150,169440,296592,16032,-8,0
-110,189,171,701268,390312,8615,-10,0
-86,148,27,637833,26698,15552,-18,3
-108,150,138,629144,408746,26724,-12,0
-88,137,44,529539,339557,246040,-17,3

-107,149,147,341680,245044,14272,-12,0
-105,148,138,350420,48245,844,-12,0
-106,182,172,462820,513492,16743,-11,0
-107,120,111,509898,345070,3956,-12,0
-108,143,140,522820,242920,20389,-11,0
-112,142,131,163500,550151,12511,-9,0

-109,134,123,639957,75817,4293,-10,0
-109,214,214,396240,60879,1066,-10,0
-89,140,36,163800,82996,61600,-17,3
-111,177,170,158700,396617,16481,-11,0
-110,148,137,536004,100274,3554,-10,0
-109,147,134,375000,290205,16617,-11,0


-87,161,74,163940,333328,217072,-17,3
-87,206,58,286300,122417,106179,-17,3
-85,154,32,353320,337863,232441,-17,3
-86,233,53,390840,533707,327919,-18,3
-88,177,54,340040,29515,19885,-17,3
-88,160,46,176020,245396,140834,-16,3

-111,102,92,142480,15839,314,-11,0
-109,188,183,345400,146051,3524,-11,0
-107,149,142,502620,40295,1769,-10,0
-112,191,191,142480,124215,7831,-9,0
-114,131,127,669812,253987,20080,-8,0
-116,185,182,146860,484643,11903,-8,0

-105,157,154,148440,460171,29740,-12,0
-98,195,149,133380,59947,25923,-11,1
-100,171,125,403220,94524,22011,-10,1
-97,78,55,172360,36023,11083,-10,1
-100,102,82,379060,290803,97919,-10,1
-98,121,96,165880,422210,110134,-10,1


-86,210,62,178880,570490,453963,-18,3
-86,125,38,165500,215245,143335,-18,3
-82,143,47,178880,295434,187108,-18,3
-85,218,51,178880,111952,81319,-18,3
-91,183,59,158280,105913,77289,-15,3
-93,202,47,638106,568144,420928,-13,3

-110,183,177,648760,113858,8071,-10,0
-88,140,53,403600,309690,259499,-15,3
-112,147,134,625274,103818,9125,-10,0
-113,156,146,166700,275143,24428,-9,0
-111,116,106,513798,231619,4240,-10,0
-90,192,75,285580,522752,357503,-16,3

-112,177,174,516270,66611,6254,-9,0
-113,133,133,168360,110006,5952,-9,0
-111,183,171,638910,28859,1323,-10,0
-97,186,124,508420,457593,197240,-11,1
-111,191,184,339640,506802,7603,-10,0
-112,197,195,703292,384114,324,-9,0


-100,121,84,157660,106957,26743,-10,1
-107,151,148,400940,357885,31409,-11,0
-108,144,131,392260,246334,12385,-11,0
-113,207,197,143720,80772,4508,-9,0
-117,148,135,640106,196047,5755,-8,0
-106,152,103,157660,487419,149940,-9,1

-97,198,146,158220,99442,26737,-11,2
-107,107,105,302880,51987,4974,-11,0
-95,175,111,302880,102587,25336,-12,2
-95,216,168,286120,152044,54441,-12,2
-95,128,95,286120,129457,44101,-12,2
-96,152,86,302880,298049,57350,-12,2

-114,195,187,637536,363502,28137,-9,0
-109,157,153,285780,321133,15585,-11,0
-98,191,143,285780,30578,6514,-11,2
-109,150,150,519138,96757,3955,-11,0
-94,154,111,519855,301065,91006,-12,2
-93,200,128,519855,625745,139013,-12,2


-110,100,99,640636,204966,19912,-9,0
-88,207,79,286460,43324,29693,-15,3
-112,234,226,170520,219584,8665,-10,0
-93,154,33,646480,550069,391836,-13,3
-95,148,50,180360,290827,158560,-13,3
-92,169,24,646480,547208,369540,-13,3

-109,200,196,350060,285248,17061,-11,0
-113,130,121,158680,294870,17200,-10,0
-100,82,58,639862,270824,97611,-10,1
-109,191,175,523300,35836,2340,-11,0
-109,156,148,347300,355600,25828,-11,0
-110,116,111,531993,405353,37584,-11,0

-106,134,130,176860,400932,38216,-12,0
-94,223,160,176860,635999,190570,-12,2
-106,185,168,142080,50680,3499,-12,0
-109,185,168,159180,191944,17791,-11,0
-109,150,142,392540,62728,4531,-11,0
-108,176,167,517920,244596,5261,-11,0


-113,215,210,642486,60472,4016,-9,0
-110,184,169,289820,346659,5397,-10,0
-108,231,228,140740,220680,20695,-11,0
-107,193,179,285400,72061,5342,-11,0
-111,160,157,381720,178146,14817,-11,0
-101,149,102,644726,383181,112191,-10,1

-97,158,124,165780,47956,10596,-11,1
-109,185,184,290380,265492,17673,-11,0
-108,180,166,356080,297319,10618,-11,0
-111,113,106,652736,38537,1383,-10,0
-99,177,138,301900,228378,84196,-9,1
-102,143,96,652736,146195,59815,-9,1

-113,116,113,465680,18843,1,-10,0
-110,203,192,167240,716306,1719,-10,0
-111,124,114,401400,366985,11805,-10,0
-110,192,175,644717,295789,7122,-11,0
-111,168,166,536200,196273,4041,-10,0
-112,164,156,159500,270461,14008,-9,0


-89,211,66,641862,315007,162349,-15,3
-90,186,40,354040,420729,266778,-15,3
-90,170,55,695472,63074,41917,-15,3
-88,175,55,496860,258122,187680,-17,3
-87,151,55,527664,73733,62885,-17,3
-107,204,190,461580,119926,11677,-12,0

-107,210,205,141940,504184,41309,-12,0
-109,152,151,158160,152555,9014,-11,0
-109,189,178,380940,85022,6160,-10,0
-109,150,137,163740,424058,28834,-11,0
-111,143,135,285520,293489,12335,-10,0
-112,139,132,645312,56172,1110,-9,0

-88,189,39,531483,280885,206608,-17,3
-87,200,70,646095,101285,64828,-16,3
-92,134,21,341500,76294,58901,-15,3
-111,167,153,671880,131590,9473,-10,0
-88,168,71,522100,306128,198117,-17,3
-108,155,152,640733,84240,3397,-11,0


-94,168,131,507258,537665,176026,-12,2
-95,198,150,507258,71178,20878,-12,2
-94,214,149,503520,631649,172800,-12,2
-95,193,142,503520,350602,126424,-12,2
-95,191,109,498500,331886,79704,-11,2
-110,205,203,139580,151768,11429,-9,0

-108,128,123,390500,296345,8563,-10,0
-107,220,200,166160,166520,6348,-11,0
-94,208,131,166160,330492,103118,-12,2
-95,214,164,166160,31855,10449,-12,2
-97,173,131,166160,80906,24994,-11,2
-111,145,132,504260,249751,4880,-10,0

-111,168,162,286860,24036,106,-11,0
-110,117,112,460700,37127,3512,-10,0
-113,169,157,165840,488836,33433,-10,0
-108,123,112,535626,482160,10946,-10,0
-105,202,192,461560,216673,49,-11,0
-95,127,87,536508,307362,54150,-11,1


-105,192,184,507900,78121,6394,-12,0
-108,176,172,518994,338124,18300,-11,0
-110,138,124,291840,246563,11240,-10,0
-109,122,112,533478,374539,21144,-11,0
-113,150,143,652847,108230,10237,-10,0
-115,130,125,157900,147818,12314,-8,0

-96,197,142,656672,460185,110837,-12,2
-99,197,141,708612,197744,72310,-10,2
-109,174,168,182160,47001,2240,-10,0
-96,181,115,182160,385338,74895,-11,2
-106,130,124,354620,100533,4423,-11,0
-108,185,168,301020,156727,8499,-12,0

-108,175,159,164960,103998,3669,-11,0
-97,124,85,355920,282761,111418,-11,1
-108,125,120,292160,152160,6968,-11,0
-111,148,144,163180,496383,42979,-10,0
-111,226,209,643343,500804,21450,-10,0
-109,186,181,498080,435739,8377,-11,0


-106,163,157,299300,408985,14081,-11,0
-107,128,120,382680,115758,4064,-11,0
-109,161,148,169740,229346,13739,-10,0
-108,162,156,392300,99017,1838,-11,0
-108,143,134,390760,142249,5535,-11,0
-111,146,138,646426,199405,5410,-10,0

-107,148,136,500700,101363,7940,-11,0
-108,139,135,348620,238975,12572,-11,0
-107,140,134,395320,227384,16805,-11,0
-108,125,115,513060,363411,488,-11,0
-106,190,173,341200,33240,543,-11,0
-109,133,130,167380,109081,1180,-11,0

-115,113,102,638307,270719,3300,-8,0
-114,142,139,141160,41829,773,-9,0
-110,160,156,477520,69881,6974,-10,0
-111,119,110,712722,287618,21338,-10,0
-109,116,110,507126,415526,5568,-11,0
-108,158,145,396820,189647,16215,-11,0


-106,161,157,497100,57398,3364,-12,0
-98,196,149,462960,285739,115430,-11,2
-107,110,100,709578,129521,1702,-11,0
-100,151,86,702812,184815,58234,-10,2
-114,165,156,286200,124973,6378,-9,0
-113,126,116,652752,127481,5630,-9,0

-92,170,42,381120,438608,320225,-14,3
-93,143,42,705390,555885,362239,-13,3
-89,224,61,136760,669164,440533,-15,3
-89,186,55,158800,422420,317173,-16,3
-110,116,104,497240,87079,3160,-10,0
-91,204,70,705390,308588,220339,-16,3

-108,185,172,648346,75539,3684,-11,0
-108,125,116,528678,86999,24,-11,0
-97,89,53,376700,223402,63295,-11,1
-110,151,141,498120,264873,17525,-11,0
-101,95,72,704074,235576,75191,-10,1
-103,106,58,339260,37340,9127,-9,1


-116,133,129,158640,113812,7376,-8,0
-100,99,81,663795,230811,56323,-10,1
-98,92,66,641422,322211,104672,-11,1
-111,156,141,390560,21381,176,-10,0
-113,114,104,142760,230332,14420,-9,0
-106,140,88,632985,62342,25655,-8,1

-110,120,108,163120,43317,1612,-10,0
-108,149,141,404180,288609,9664,-11,0
-108,116,111,285760,31453,2321,-11,0
-106,170,154,142040,119149,7002,-11,0
-111,134,130,132840,240543,10148,-10,0
-117,241,239,633620,400701,9028,-8,0

-100,97,62,137120,12619,2972,-10,1
-97,133,91,381280,206482,47438,-11,1
-98,108,68,374920,247931,93522,-11,1
-100,103,78,168680,281034,74198,-10,1
-99,73,40,468740,35244,7100,-11,1
-96,106,82,524910,216860,66387,-12,1


-108,165,155,352280,85696,6036,-10,0
-107,176,173,136120,476823,34991,-11,0
-114,224,220,287260,188951,18313,-10,0
-109,190,172,637346,163876,10410,-10,0
-106,150,140,497640,141291,43,-11,0
-106,206,194,506598,396272,21572,-12,0

-105,175,163,665672,256554,17769,-12,0
-105,143,141,646583,301542,3144,-11,0
-107,161,153,516312,157696,5350,-11,0
-108,172,171,645392,235026,7764,-11,0
-99,110,83,465280,430551,154108,-11,1
-109,166,161,665672,135760,11089,-11,0

-104,230,221,353660,71972,5018,-12,0
-96,179,123,353660,78668,23297,-12,2
-94,234,162,377700,352523,114663,-12,2
-97,226,172,353660,582676,176595,-12,2
-94,194,133,353660,26436,6142,-12,2
-106,156,151,377980,67460,1240,-12,0


-99,78,61,176720,25901,9344,-10,1
-99,116,79,501440,97968,29494,-11,1
-98,98,65,461140,413681,120631,-12,1
-98,164,124,517760,330316,108007,-11,1
-100,92,77,635873,28533,12313,-11,1
-98,146,99,461380,227701,53442,-11,1

-90,228,95,498460,315409,200135,-16,3
-88,211,57,285800,118674,77885,-16,3
-92,240,71,142240,447822,265351,-15,3
-90,202,61,637491,87706,62968,-14,3
-86,172,44,461580,23678,17722,-17,3
-86,196,73,376000,118951,82083,-17,3

-109,121,115,343580,131920,12539,-11,0
-106,172,159,165820,138028,13394,-11,0
-97,194,152,166060,54078,12323,-11,2
-111,222,215,503240,64795,5786,-10,0
-107,157,153,157740,230767,6656,-11,0
-94,235,182,157740,64970,20660,-12,2


-115,202,189,645336,308520,1092,-8,0
-116,130,126,140320,390957,25259,-9,0
-110,214,210,516540,508245,34077,-11,0
-108,141,138,505860,231415,19501,-11,0
-106,143,132,374380,135681,1864,-11,0
-106,126,120,403920,252287,10939,-12,0

-111,180,163,165720,22672,1137,-10,0
-111,173,172,462120,116639,8917,-10,0
-110,173,157,703258,82178,4971,-10,0
-108,154,152,346500,262096,18981,-10,0
-105,141,140,285540,115436,1398,-12,0
-107,131,124,353200,149361,11991,-12,0

-94,99,68,159380,51493,13784,-12,1
-96,173,128,169440,197799,58075,-12,1
-99,90,64,285960,329786,73670,-10,1
-99,127,81,640408,44332,9081,-11,1
-96,115,76,640408,97235,25838,-12,1
-107,201,200,695390,146666,8737,-12,0


-95,111,80,462600,178967,36441,-12,1
-97,103,59,508728,245513,99594,-11,1
-97,135,101,669333,211311,48555,-10,1
-100,136,93,385660,18008,3625,-11,1
-97,91,69,503322,189265,49261,-11,1
-97,89,52,339980,49480,11112,-11,1

-89,235,65,465840,162572,112586,-16,3
-110,136,128,290600,182279,13996,-11,0
-110,93,89,506133,16483,533,-11,0
-108,202,201,403640,362506,35515,-11,0
-107,102,94,285620,240353,17951,-12,0
-84,240,109,290600,386442,295975,-18,3

-112,133,132,295980,20900,1063,-10,0
-113,164,158,624324,300140,23246,-9,0
-116,143,143,166960,153481,5063,-9,0
-112,159,151,624324,133159,9786,-9,0
-110,123,121,293920,381411,7506,-10,0
-107,142,134,180900,98533,7589,-11,0


-115,119,119,142120,184246,3946,-9,0
-112,153,151,620366,50499,1041,-10,0
-108,165,160,461560,398243,33902,-10,0
-111,172,171,164560,214992,6696,-10,0
-114,171,159,502605,573064,47528,-9,0
-113,163,154,142120,21261,1282,-9,0

-101,124,81,497680,58028,15810,-9,1
-101,175,125,147160,130651,32722,-10,1
-101,95,85,460100,233232,50744,-10,1
-103,116,95,137400,98617,31161,-10,1
-104,177,106,507580,484626,171882,-9,1
-100,116,88,147160,82848,42699,-9,1

-95,172,113,285840,654320,108860,-12,2
-107,123,117,285840,391790,1173,-12,0
-105,145,145,341080,44030,3842,-11,0
-106,172,158,164840,62861,3942,-11,0
-108,157,147,291320,319478,252,-11,0
-109,178,164,510588,561751,25685,-10,0


-96,171,126,644312,488187,173166,-12,2
-97,203,143,654040,93474,23602,-12,2
-96,148,99,658010,359771,105503,-12,2
-96,174,120,654040,214543,55354,-12,2
-99,221,164,654040,122965,27364,-10,2
-116,117,112,142660,261184,9493,-8,0

-96,169,102,339820,60385,20220,-12,2
-95,209,134,339820,353602,119758,-12,2
-95,202,140,303040,117878,37696,-12,2
-94,234,172,303040,101572,21518,-12,2
-95,154,100,303040,73703,15171,-12,2
-94,212,168,303040,167736,45322,-12,2

-102,126,87,702376,117865,41745,-10,1
-98,139,97,402080,259068,76634,-11,1
-99,106,71,289800,143012,34586,-11,1
-97,145,105,536982,400215,124675,-11,1
-98,126,89,642042,122364,41081,-11,1
-98,94,65,478640,46695,9606,-11,1


-111,174,172,530400,476008,23509,-10,0
-110,185,182,285860,83966,1088,-11,0
-98,123,78,395460,215321,40446,-11,1
-99,146,107,672524,139131,56267,-11,1
-107,188,181,535900,94252,7644,-11,0
-100,91,66,285860,12888,3575,-10,1

-91,196,58,621044,273556,201740,-15,3
-89,143,26,347160,297562,187417,-15,3
-88,192,31,641640,79886,53995,-16,3
-85,179,28,643956,240887,174930,-18,3
-86,180,53,621044,190288,127631,-17,3
-88,186,50,386260,461265,300967,-15,3

-99,103,64,387720,111105,46636,-10,1
-114,165,156,163960,339102,14309,-9,0
-106,114,83,722258,254478,76318,-8,1
-101,120,82,163960,110109,28780,-9,1
-109,125,120,387720,356081,11013,-10,0
-99,121,74,158080,45732,13106,-10,1


-107,147,133,380920,419185,1211,-11,0
-109,107,98,535476,315737,24244,-11,0
-89,167,54,303240,334072,253249,-16,3
-88,180,49,134140,250531,156770,-16,3
-88,162,63,303240,48555,29301,-16,3
-108,130,127,169180,55130,1030,-11,0

-111,155,143,508820,224382,9752,-10,0
-111,147,133,290660,155894,5751,-10,0
-111,125,113,507384,18269,977,-10,0
-112,160,145,180240,68497,5607,-10,0
-110,123,113,340200,160246,583,-11,0
-109,181,165,143180,111902,11119,-11,0

-108,154,150,340040,329763,20513,-11,0
-108,133,128,171220,66319,3696,-11,0
-110,148,142,386400,445609,4090,-10,0
-110,178,173,179820,249048,4236,-11,0
-109,180,167,386400,461783,3012,-10,0
-110,119,108,659806,289410,9776,-10,0


-104,157,154,508500,226343,12164,-12,0
-107,127,125,537200,381868,11728,-12,0
-107,170,156,461260,105260,3469,-11,0
-110,188,185,285540,369957,12659,-10,0
-112,130,123,640393,380040,5041,-9,0
-113,206,197,292440,447019,19596,-9,0

-105,161,158,143320,359949,7184,-12,0
-87,162,43,171560,116514,84074,-16,3
-109,155,155,502440,172761,11632,-11,0
-106,172,157,498840,177403,7308,-11,0
-109,173,156,342040,148679,12753,-11,0
-109,158,151,158540,170604,13117,-11,0

-114,187,185,637652,481216,47029,-9,0
-111,145,138,165980,488475,20019,-10,0
-99,197,158,148740,365317,158804,-11,2
-111,142,130,520380,552543,816,-10,0
-108,104,100,699458,282336,26576,-11,0
-110,173,170,503960,125612,1128,-11,0


-104,150,145,146500,67845,5198,-12,0
-111,187,174,141000,232375,2250,-10,0
-110,143,139,645671,440431,27903,-10,0
-107,136,127,638575,176936,9404,-12,0
-108,118,115,536067,347960,6490,-11,0
-109,174,165,695669,25028,367,-11,0

-107,167,163,340220,551654,36761,-12,0
-106,132,122,293180,432507,17637,-12,0
-107,148,141,293180,66903,5913,-11,0
-108,146,132,497420,24760,2100,-11,0
-109,187,183,388820,372189,17156,-11,0
-108,124,124,537498,36318,2445,-11,0

-88,175,44,158880,446982,294554,-16,3
-110,108,107,372860,364382,19989,-11,0
-107,172,163,293760,102333,5272,-11,0
-108,139,134,380600,196452,251,-11,0
-88,193,33,168020,27561,19682,-16,3
-89,196,48,394120,77241,63979,-16,3


-99,217,168,165820,229238,53335,-10,2
-109,113,104,393020,346015,14513,-11,0
-108,164,152,498600,45974,2941,-11,0
-106,200,198,376440,370127,16547,-11,0
-106,141,133,349440,80824,4037,-12,0
-106,164,150,383180,458627,7135,-12,0

-106,177,177,158920,131888,11297,-12,0
-108,135,129,137480,216084,14797,-11,0
-108,135,131,375800,61012,1883,-11,0
-107,141,136,462920,335690,3175,-11,0
-111,174,158,141840,160493,12432,-9,0
-117,166,157,643532,27970,1482,-8,0

-108,186,172,390740,96507,1108,-11,0
-112,129,127,501840,207475,8996,-10,0
-108,163,161,168720,506612,48145,-11,0
-107,165,150,176840,68674,3670,-12,0
-106,182,165,140400,195073,15036,-11,0
-109,158,142,295200,125054,9982,-11,0


-99,102,69,661045,102098,32276,-11,1
-97,129,100,513480,327004,91386,-11,1
-101,134,95,650158,85202,28392,-10,1
-109,123,121,340600,273793,15875,-10,0
-99,145,104,524780,111313,25892,-11,1
-98,109,79,650158,28385,11479,-11,1

-107,170,154,384160,194277,8342,-11,0
-106,165,158,528258,190020,10446,-11,0
-106,118,117,374960,204174,1217,-11,0
-109,171,166,291720,154421,4578,-11,0
-106,160,153,460920,616665,17449,-11,0
-106,207,196,355640,333149,7207,-11,0

-97,168,124,176820,458144,178621,-12,1
-105,122,111,142180,319286,16099,-11,0
-107,172,161,377360,157082,109,-11,0
-106,143,133,379860,435947,33692,-12,0
-96,86,63,404180,80835,25761,-11,1
-111,115,113,141220,310813,12978,-10,0


-90,236,76,355380,537433,408775,-15,3
-110,149,147,633414,494597,8652,-10,0
-108,187,178,375400,472746,4188,-10,0
-110,113,113,149520,196607,4714,-10,0
-111,146,134,376560,78618,1268,-10,0
-110,204,190,642634,80845,7299,-10,0

-86,158,56,380820,503718,363819,-16,3
-88,149,31,522820,224891,165164,-17,3
-88,192,53,624906,689133,467436,-16,3
-90,256,58,346240,169290,107546,-16,3
-87,212,57,522820,218834,167865,-17,3
-88,184,66,511420,124445,81369,-18,3

-99,116,84,501800,289147,91049,-11,1
-106,139,125,347620,127628,3258,-11,0
-109,147,142,342620,350553,12702,-11,0
-96,90,67,179360,266233,46752,-11,1
-98,134,101,167080,231959,83648,-11,1
-111,147,145,461480,261117,13555,-10,0


-101,121,90,172180,19720,4435,-10,1
-100,162,110,513540,42562,16957,-10,1
-103,92,53,639250,193797,59629,-10,1
-102,141,103,165380,399849,108861,-9,1
-100,98,71,639250,82000,24351,-10,1
-96,143,120,645857,392052,147188,-12,1

-104,78,49,628334,37905,11733,-9,1
-113,108,99,165920,175838,815,-9,0
-113,186,178,523824,89640,1114,-10,0
-98,113,67,286100,16361,4945,-11,1
-105,153,145,387660,434789,15755,-12,0
-105,140,139,382760,399330,30601,-12,0

-97,130,76,643186,108113,30350,-11,1
-98,144,81,523500,360377,99190,-11,1
-97,128,76,502182,30278,9866,-11,1
-99,90,64,285620,175885,43555,-10,1
-103,92,62,513660,14484,5678,-10,1
-102,111,72,158380,93598,33403,-9,1


-100,158,136,379220,69926,17597,-11,1
-109,193,184,521403,329790,19280,-10,0
-98,98,74,168860,51108,17046,-11,1
-97,162,91,168860,317839,93000,-11,1
-99,124,76,461380,104105,32416,-10,1
-100,133,95,706579,44507,12061,-10,1

-104,182,171,349620,50960,2329,-12,0
-106,151,143,352220,228376,21354,-11,0
-106,175,160,521826,576903,4656,-11,0
-106,151,150,498300,50405,2576,-11,0
-108,157,146,646532,111934,9607,-11,0
-109,168,154,521826,399609,19302,-11,0

